,id,playlist_name,track_name,release_date,artist_names,genres,first_genre,my_genre,top,left,index,score,outliers
1490,2xKrjhPVU1d5hYzfNY6Ltb,lebanese blonde,Road Song,2013-05-14,['Ikebe Shakedown'],"['instrumental funk', 'latin afrobeat']",instrumental funk,funk,13212,965,115,0.12191105058157004,0.0
1491,6i54mmaH64HhMGBv9mVezo,lebanese blonde,Queens Highway,2020-05-08,['Menahan Street Band'],"['brass band', 'instrumental funk']",brass band,funk,14638,758,116,0.06223203136094435,0.0
1492,14pMgpkwtxOlQxJBku0gX0,lebanese blonde,Master of Life,2014-10-13,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,117,0.14896779318627862,0.0
1493,14pMgpkwtxOlQxJBku0gX0,lebanese blonde,Master of Life,2014-10-13,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,118,0.14896779318627862,0.0
1494,4bXWYScQrb0tS2NveBaxk1,lebanese blonde,Since I Left You (Radio),2001-03-26,['The Avalanches'],"['australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indietronica', 'new rave', 'psychedelic hip hop']",australian alternative rock,alt-rock,10133,410,119,0.003953515340024527,0.0
1495,0kNnjdnktH6gQLpdCgp2qR,lebanese blonde,Valdez in the Country,2013-11-05,['Donny Hathaway'],"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']",chicago soul,soul,15134,741,120,0.06967577127401708,0.0
1496,230tKtsKM3eigmK2CtssAO,lebanese blonde,A Calf Born in Winter,2014-05-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,121,0.023792995011076234,0.0
1497,230tKtsKM3eigmK2CtssAO,lebanese blonde,A Calf Born in Winter,2014-05-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,122,0.023792995011076234,0.0
1498,3nMmaBU5j2eG4BmOjrbR0y,lebanese blonde,Linha do Horizonte,1975-01-01,['Azymuth'],"['brazilian boogie', 'jazz funk', 'psicodelia brasileira']",brazilian boogie,funk,10920,903,123,0.06921062587678589,0.0
1499,1prRgvsF1hNFw84SuUnCCZ,lebanese blonde,グッド・ラック,2014-11-07,['Shintaro Sakamoto'],"['j-rock', 'japanese alternative pop']",j-rock,indie,6062,404,124,0.07435108307549981,0.0
1500,4kBqviZXmG9J2pK8KI6kW3,lebanese blonde,Mamata (Affection),1970-01-01,['Ananda Shankar'],"['raga rock', 'sitar', 'world fusion']",raga rock,rock,13527,439,125,0.0908872089508212,0.0
1501,5ApFKWV3XjYW8fmWR4HsbI,lebanese blonde,Soul Brother,2015-06-26,['Dalton'],['arab groove'],arab groove,jazz,11255,834,126,0.018155587637350257,0.0
1502,2HuMQkNVpFIsur2cRWWQmX,lebanese blonde,Exchange,1998-01-01,['Massive Attack'],"['downtempo', 'electronica', 'trip hop']",downtempo,electronica,4888,802,127,0.08474325251350112,0.0
1503,76fdtNvwn6hkOmBvgOom7L,lebanese blonde,Parfum thérémine,2015-10-12,"[""L'Impératrice""]","['french indie pop', 'french indietronica', 'french synthpop']",french indie pop,electronica,6343,774,128,0.1104653545933672,0.0
1504,0kGwghHcyTpryVDmUk0y0g,lebanese blonde,Le Coeur (feat. Lou Lou Ghelichkhani),2014-04-07,"['Thievery Corporation', 'Loulou Ghelichkhani']","['downtempo', 'electronica', 'livetronica', 'trip hop'], []",downtempo,electronica,4888,802,129,0.07796272077083183,0.0
1505,4RmSa1KZATZiV82xJpc63t,lebanese blonde,Les Preger's Tune,1989-01-01,['The Durutti Column'],['uk post-punk'],uk post-punk,alt-rock,8013,490,130,0.03791959584724469,0.0
1506,07wztBYwMThbAVW4ahWMuD,lebanese blonde,Evan Finds the Third Room,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,131,0.08212956292708323,0.0
1507,07wztBYwMThbAVW4ahWMuD,lebanese blonde,Evan Finds the Third Room,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,132,0.08212956292708323,0.0
1508,5jRhq2HB32AkMdHWIwDIJR,lebanese blonde,Tail Chaser,2018-04-06,['Gitkin'],['instrumental funk'],instrumental funk,funk,13212,965,133,0.12638329277061583,0.0
1509,6Pr8fOfppj8C6qpkAYDDzE,lebanese blonde,Manhã,1975-01-01,['Azymuth'],"['brazilian boogie', 'jazz funk', 'psicodelia brasileira']",brazilian boogie,funk,10920,903,134,0.12397855656220952,0.0
1510,41IPetXgJphAybc8SSDt4H,lebanese blonde,Charms,1998-01-11,['Piero Piccioni'],"['classic soundtrack', 'vintage italian soundtrack']",classic soundtrack,alt-rock,18902,300,135,0.077737468576003,0.0
1511,6m2SmGBvn5k7taVGXfhxv5,lebanese blonde,Mulberry Jam,2019-06-14,['Allah-Las'],"['indie surf', 'neo-psychedelic', 'noise pop']",indie surf,indie,7002,366,136,0.07200968554935833,0.0
1512,2La21GqU4fKTQLcfLxTeoz,lebanese blonde,Agitations tropicales,2015-10-12,"[""L'Impératrice""]","['french indie pop', 'french indietronica', 'french synthpop']",french indie pop,electronica,6343,774,137,0.08867351306549165,0.0
1513,50b1SWqzBcwIpBropLMh0o,lebanese blonde,All That We Perceive,2002-01-01,['Thievery Corporation'],"['downtempo', 'electronica', 'livetronica', 'trip hop']",downtempo,electronica,4888,802,138,0.07437296564046819,0.0
1514,53hjX52BFyWKIXSEFjx9XA,lebanese blonde,Seems like this,2007-03-12,['Azymuth'],"['brazilian boogie', 'jazz funk', 'psicodelia brasileira']",brazilian boogie,funk,10920,903,139,0.11741125047148393,0.0
1515,3uf5RwbZC29rMTyr6ZXX0H,lebanese blonde,Shida,2020-06-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,140,0.1215440176609432,0.0
1516,3uf5RwbZC29rMTyr6ZXX0H,lebanese blonde,Shida,2020-06-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,141,0.1215440176609432,0.0
1517,6yYGrFfc595ggAwsYpH13v,lebanese blonde,Dove,1972-01-01,['Cymande'],"['afrobeat', 'funk', 'jazz funk', 'psychedelic soul']",afrobeat,funk,13034,1038,142,0.1046655967092191,0.0
1518,3TDjBlGmhlY4ZGdLDLzu2T,lebanese blonde,Tardei,2013-09-23,['Rodrigo Amarante'],['nova mpb'],nova mpb,funk,11542,841,143,0.029313392394370807,0.0
1519,3MtP9T0WF4xbIo8vqHYeXM,lebanese blonde,Spooky,1968-11-22,['Dusty Springfield'],"['adult standards', 'british invasion', 'soul', 'vocal jazz']",adult standards,jazz,18832,700,144,0.061648010028782896,0.0
1520,3ILsb6yf5C2DVT3z3R8kRN,lebanese blonde,So We Won't Forget,2020-06-16,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,145,0.08987957619787862,0.0
1521,3ILsb6yf5C2DVT3z3R8kRN,lebanese blonde,So We Won't Forget,2020-06-16,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,146,0.08987957619787862,0.0
1522,4x8uLA848ZXSAMYVLDl1Br,lebanese blonde,Ghost Walk,2005-11-29,['The Budos Band'],"['afrobeat', 'ethio-jazz', 'instrumental funk', 'instrumental soul']",afrobeat,funk,13034,1038,147,0.08895836586152989,0.0
1523,5uwVRucyDdcNc5i8FRAhfx,lebanese blonde,Hinamatsuri,2018-10-09,['Hideo Date'],"['classic japanese jazz', 'japanese guitar']",classic japanese jazz,jazz,14847,736,148,-0.09326716950189606,1.0
1524,5rXMjn480P9q0aomXjmj0Q,lebanese blonde,Liquid Sunshine,1973-01-01,['John Cameron'],['library music'],library music,alt-rock,15868,667,149,-0.02448481489681953,1.0
1525,5EqGquh3ajBQjudpLLhJKy,lebanese blonde,Mr. White,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,150,0.10932712634948027,0.0
1526,5EqGquh3ajBQjudpLLhJKy,lebanese blonde,Mr. White,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,151,0.10932712634948027,0.0
1527,7Jj6qHjXzrW9lUi3IbChtt,lebanese blonde,Claridad (feat. Natalia Clavier),2014-04-04,"['Thievery Corporation', 'Natalia Clavier']","['downtempo', 'electronica', 'livetronica', 'trip hop'], []",downtempo,electronica,4888,802,152,0.0962324846923091,0.0
1528,2CGfUFjgJCsDIfaBe73NsT,lebanese blonde,Raspberry Jam,2019-04-24,['Allah-Las'],"['indie surf', 'neo-psychedelic', 'noise pop']",indie surf,indie,7002,366,153,0.11057241843365995,0.0
1529,0lNlELWXPqW9I42yFTSbXB,lebanese blonde,Shades of Man,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,154,0.05021507911415635,0.0
1530,0lNlELWXPqW9I42yFTSbXB,lebanese blonde,Shades of Man,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,155,0.05021507911415635,0.0
1531,237YZd41xs9GglibyQxVrx,lebanese blonde,Galatea's Guitar - Remastered,1968-05-10,['Gábor Szabó'],['spiritual jazz'],spiritual jazz,0,17212,680,156,0.04025091321970958,0.0
1532,1TFDDB4EDRuygQtjqBo5cf,lebanese blonde,Soft Smiles,2021-10-01,['Moderator'],['greek downtempo'],greek downtempo,electronica,3632,951,157,0.11893641902662061,0.0
1533,1IVgPGfYxyuOLKOYdEBLOW,lebanese blonde,Zionsville,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,158,0.11707459409860699,0.0
1534,1IVgPGfYxyuOLKOYdEBLOW,lebanese blonde,Zionsville,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,159,0.11707459409860699,0.0
1535,2JRO6EIAEtBu9Cedn4VVzN,lebanese blonde,Song of Injured Love,1968-09-18,['Gábor Szabó'],['spiritual jazz'],spiritual jazz,0,17212,680,160,2.165105398155287e-05,0.0
1536,2xbrMtkxp399aSiCJ8EAON,lebanese blonde,Knives Out,2001-03-12,['Radiohead'],"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",alternative rock,alt-rock,9647,416,161,-6.495316194454759e-05,1.0
1537,7EdFmnGr4QvCpuMtcP1AC0,lebanese blonde,Stay a While,2017-11-03,['The Cactus Channel'],['rare groove'],rare groove,funk,11218,935,162,0.11538184335625129,0.0
1538,60bwpZlbE9dclWGDBFLgQW,lebanese blonde,August Twelve,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,163,0.025274830147754557,0.0
1539,60bwpZlbE9dclWGDBFLgQW,lebanese blonde,August Twelve,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,164,0.025274830147754557,0.0
1540,0lAYz4Ff9zEfkpIZRuhY4v,lebanese blonde,Voyage Libre (feat. LouLou Ghelichkhani),2018-04-20,"['Thievery Corporation', 'Loulou Ghelichkhani']","['downtempo', 'electronica', 'livetronica', 'trip hop'], []",downtempo,electronica,4888,802,165,0.06458704886201533,0.0
1541,2uTVfdDYKYhRKThDlcBDD0,lebanese blonde,Rood Khooneha,1995-02-06,['Ramesh'],['classic persian pop'],classic persian pop,rock,15796,596,166,0.046076848670624615,0.0
1542,1JhKbaSsS9yKMP4whv7bjS,lebanese blonde,Pelota,2020-06-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,167,0.10139689449635647,0.0
1543,1JhKbaSsS9yKMP4whv7bjS,lebanese blonde,Pelota,2020-06-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,168,0.10139689449635647,0.0
1544,5vSPLdxRqbiGtO1NG8sZGW,lebanese blonde,Reflections After Jane,2000-11-01,['The Clientele'],"['chamber pop', 'melancholia']",chamber pop,indie,13108,473,169,0.058822257034928715,0.0
1545,5lZX0cZpdT3Y10uJ3oR17s,lebanese blonde,Khuda Bhi Aasman - Recorded at Spotify Studios NYC,2018-06-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,170,0.1443811801675302,0.0
1546,5lZX0cZpdT3Y10uJ3oR17s,lebanese blonde,Khuda Bhi Aasman - Recorded at Spotify Studios NYC,2018-06-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,171,0.1443811801675302,0.0
1547,0s8wR0kbIbyJcSNcqR08zD,lebanese blonde,Houston,2019-10-11,['Allah-Las'],"['indie surf', 'neo-psychedelic', 'noise pop']",indie surf,indie,7002,366,172,0.08039564239231606,0.0
808,1MWVHyiCW3RbtkMFpYtfcI,searching for the moon,Searching for the Moon (Ma Tes2ali),2008-01-01,['May Nasr'],['lebanese pop'],lebanese pop,indie,10738,721,173,0.03553818792234431,0.0
809,6NAXW6IwUyswJk9bHe4y9S,searching for the moon,The Astounding Eyes Of Rita,2009-09-25,['Anouar Brahem'],"['arab folk', 'arabic jazz', 'ecm-style jazz', 'oud']",arab folk,jazz,18757,618,174,0.1795463214305819,0.0
810,35i2XFc60eKVIu9SlRIRCH,searching for the moon,遠く離れても,2005-08-19,['Lisa Ono'],"['bossa nova', 'japanese vocal jazz']",bossa nova,bossa nova,16844,828,175,0.14572832811574088,0.0
811,7IVgYX8r6FVs942fpw5mnt,searching for the moon,The Man I Love,2013-09-03,"['Toshiko Akiyoshi', 'George Gershwin']","['classic japanese jazz', 'japanese jazz'], ['american modern classical', 'classical', 'early modern classical', 'tin pan alley']",classic japanese jazz,jazz,14847,736,176,0.1358161598368487,0.0
812,3uIa90BIppqIqO4pYZgFDN,searching for the moon,Değirmenler,2009-06-19,['Birsen Tezer'],"['turkish jazz', 'turkish modern jazz', 'turkish rock']",turkish jazz,jazz,15208,650,177,0.16253529204457434,0.0
813,5uwVRucyDdcNc5i8FRAhfx,searching for the moon,Hinamatsuri,2018-10-09,['Hideo Date'],"['classic japanese jazz', 'japanese guitar']",classic japanese jazz,jazz,14847,736,178,0.09314383971444656,0.0
814,7KfvkyDGuIDvHIByxDR656,searching for the moon,Matrahak Bi Albi,1988-10-01,['Majida El Roumi'],"['arab pop', 'classic arab pop', 'lebanese pop']",arab pop,jazz,9599,746,179,0.08541554517114874,0.0
815,2rQjJAkoZXrNXc327zl0pC,searching for the moon,Ashiqtou Maha,2008-06-27,['Rima Khcheich'],"['arab folk', 'arabic jazz']",arab folk,jazz,18757,618,180,0.18756675297762354,0.0
816,3xFojv5umUT9plBS7v6lWa,searching for the moon,Küskünüm,1986-05-22,['Müslüm Gürses'],['arabesk'],arabesk,jazz,13775,612,181,-0.04621347638141837,1.0
817,78ntGe4xyecZHg9exQWwK6,searching for the moon,Blue And Sentimental,1956-01-01,['Oscar Peterson'],"['bebop', 'contemporary post-bop', 'jazz', 'jazz piano', 'stride', 'vocal jazz']",bebop,jazz,19354,913,182,0.13253358814918714,0.0
818,2Z4moBwUjPmUprVkbRse2a,searching for the moon,Bilsen,2009-06-19,['Birsen Tezer'],"['turkish jazz', 'turkish modern jazz', 'turkish rock']",turkish jazz,jazz,15208,650,183,0.18160773073025155,0.0
819,6dlrKYdYDu3UTm3cSo6rFb,searching for the moon,Surprises,2012-11-04,['Ibrahim Maalouf'],"['arabic jazz', 'french jazz', 'jazz trumpet']",arabic jazz,jazz,15705,726,184,0.12030877772456977,0.0
820,06xumedOehK5y544tt56Cv,searching for the moon,Vursalar Ölemem,2019-02-15,['Melek Mosso'],"['turkish alt pop', 'turkish pop', 'turkish rock']",turkish alt pop,indie,10122,708,185,0.12857701391773696,0.0
821,4mHTzlpVo0ErJRjm5p3zJZ,searching for the moon,Ma Fik T'oud,2016-11-04,"['Rima Khcheich', 'Maarten van der Grinten']","['arab folk', 'arabic jazz'], []",arab folk,jazz,18757,618,186,0.19650683386067208,0.0
822,26nkboSGZauLZQJo2Ni1vA,searching for the moon,ベサメ・ムーチョ,2005-08-19,['Lisa Ono'],"['bossa nova', 'japanese vocal jazz']",bossa nova,bossa nova,16844,828,187,0.07489135221211629,0.0
823,0TgVhC28NYIxYsMXHwRnGe,searching for the moon,Borders & Promises,2015-06-04,['Haya Zaatry'],"['palestinian alternative', 'palestinian pop']",palestinian alternative,indie,11994,799,188,0.15401339090773497,0.0
824,5bY1UH8n00FwtgMWQt142q,searching for the moon,Bebés,2017-03-25,['La Lá'],['peruvian indie'],peruvian indie,bossa nova,7781,713,189,0.1326890013562672,0.0
825,6Bd37vtOAvfCIBJzqgRzTP,searching for the moon,ひかりのふるさと,2012-01-25,['Ichiko Aoba'],['j-acoustic'],j-acoustic,indie,12252,639,190,0.1265724967931358,0.0
826,0ELKA403grwyEZLPMzJRKs,searching for the moon,Tutuşmuş Beraber,2018-09-07,['Melike Şahin'],"['turkish alt pop', 'turkish pop', 'turkish singer-songwriter']",turkish alt pop,indie,10122,708,191,0.1602013834906174,0.0
827,5H5Vm9Yrr8uaEB2tWvSc7q,searching for the moon,El-Shayyalin,2008-06-27,['Rima Khcheich'],"['arab folk', 'arabic jazz']",arab folk,jazz,18757,618,192,0.18221491234313164,0.0
828,63ITBQkpEdHm1t5jvm2hCV,searching for the moon,Delikanlı,2013-01-18,['Birsen Tezer'],"['turkish jazz', 'turkish modern jazz', 'turkish rock']",turkish jazz,jazz,15208,650,193,0.1749471787630708,0.0
829,0vFFJiV8NdpZdEq6BzEKVY,searching for the moon,La nuit,2017-10-13,"['Anouar Brahem', 'Dave Holland', 'Jack DeJohnette', 'Django Bates']","['arab folk', 'arabic jazz', 'ecm-style jazz', 'oud'], ['bebop', 'contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz', 'jazz drums', 'jazz fusion'], ['british jazz', 'contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz', 'jazz double bass', 'library music'], ['avant-garde jazz', 'british jazz']",arab folk,jazz,18757,618,194,0.07557747833332773,0.0
830,2joJh76ZDdZjTzUpWdICIE,searching for the moon,How Long Has This Been Going On?,1961-01-01,['Tommy Flanagan'],"['bebop', 'jazz', 'jazz piano']",bebop,jazz,19354,913,195,0.14359435930245673,0.0
831,0D3mm9p9slwAvJiqFQfLIr,searching for the moon,ココロノセカイ,2010-01-20,['Ichiko Aoba'],['j-acoustic'],j-acoustic,indie,12252,639,196,0.17878474822705337,0.0
832,3XHCxg18wCyH7GHT1V50yn,searching for the moon,Sin Despedir,2014-12-02,['Carla Morrison'],"['cantautora mexicana', 'mexican pop']",cantautora mexicana,bossa nova,9167,779,197,0.14175571359727573,0.0
833,3nMmaBU5j2eG4BmOjrbR0y,searching for the moon,Linha do Horizonte,1975-01-01,['Azymuth'],"['brazilian boogie', 'jazz funk', 'psicodelia brasileira']",brazilian boogie,funk,10920,903,198,0.042433391609510096,0.0
834,7tQ7e28gdQNhLcIbqc1PXY,searching for the moon,Turiya & Ramakrishna,1996-01-01,['Alice Coltrane'],"['afrofuturism', 'avant-garde jazz', 'free jazz', 'jazz harp', 'spiritual jazz']",afrofuturism,jazz,10460,845,199,0.1341908988696655,0.0
835,2OxygAH92guaY9kliJboul,searching for the moon,Al Bint El Chalabeya,2014-11-16,['Dorsaf Hamdani'],['arab folk'],arab folk,jazz,18757,618,200,0.11414344369979718,0.0
836,1Vc6Zs7ZJcRef7disTe7bE,searching for the moon,Çal Kapımı,2009-06-19,['Birsen Tezer'],"['turkish jazz', 'turkish modern jazz', 'turkish rock']",turkish jazz,jazz,15208,650,201,0.13555251149000186,0.0
837,6AQu38qbXkZJBv5vZO5blZ,searching for the moon,Las Curanderas,2017-11-26,['Laura Murcia'],['cantautora mexicana'],cantautora mexicana,bossa nova,9167,779,202,0.13838089898045758,0.0
838,28kFkI69hy33tjdGNLlqQu,searching for the moon,Ta'a Bous,2016-11-04,"['Rima Khcheich', 'Maarten van der Grinten']","['arab folk', 'arabic jazz'], []",arab folk,jazz,18757,618,203,0.1842588193682494,0.0
839,1Xtz05nIgJiEYdncfd1w8h,searching for the moon,Soledad y el Mar (feat. Los Macorinos),2017-05-05,"['Natalia Lafourcade', 'Los Macorinos']","['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie'], []",cantautora mexicana,bossa nova,9167,779,204,0.15022235962314023,0.0
840,0aTxurHLM42uBcAxjsZLES,searching for the moon,Unutamadım - Kaç Kadeh Kırıldı,1986-05-22,['Müslüm Gürses'],['arabesk'],arabesk,jazz,13775,612,205,-0.014620952440962842,1.0
841,4ioQYAKQEzzDoSEA2FKlsB,searching for the moon,Awal Mousafer,2013-12-01,['Lena Chamamyan'],"['arab folk', 'arabic jazz', 'syrian pop']",arab folk,jazz,18757,618,206,0.1410273825154159,0.0
842,35QZYccUO33c4tEjYUpdeS,searching for the moon,Humanidad (feat. Los Macorinos),2018-02-09,"['Natalia Lafourcade', 'Los Macorinos']","['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie'], []",cantautora mexicana,bossa nova,9167,779,207,0.19516813932091925,0.0
843,0QpvpBmpxFLMQbmc6vyLWP,searching for the moon,Çığlık Çığlığa,2009-06-19,['Birsen Tezer'],"['turkish jazz', 'turkish modern jazz', 'turkish rock']",turkish jazz,jazz,15208,650,208,0.1464498861363192,0.0
844,4sk8KgXoGXDrbM0xRseqAn,searching for the moon,Zourouni,2014-11-16,['Dorsaf Hamdani'],['arab folk'],arab folk,jazz,18757,618,209,0.11830926973269795,0.0
845,41Guegd93PvYZYwSGiiDav,searching for the moon,Nature Boy,1976-01-01,"['Ella Fitzgerald', 'Joe Pass']","['bebop', 'jazz', 'jazz guitar'], ['adult standards', 'jazz', 'jazz blues', 'soul', 'swing', 'vocal jazz']",bebop,jazz,19354,913,210,0.16525381469914563,0.0
846,0j8CdmtHzOc5Qhaffh3DcB,searching for the moon,La Llorona (feat. Los Macorinos),2018-02-09,"['Natalia Lafourcade', 'Los Macorinos']","['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie'], []",cantautora mexicana,bossa nova,9167,779,211,0.18142939669360525,0.0
847,0dJupopxenAzUGVJnspXj5,searching for the moon,El Hitan,2012-03-20,['Youmna Saba'],"['arab alternative', 'lebanese indie']",arab alternative,indie,10387,739,212,-0.02111922368170549,1.0
